S1_CurrentFeedback,Machining_Process,tool_condition,group,feedrate,clamp_pressure
24.2,Layer 2 Up,unworn,1,3,2.5
13.9,Layer 2 Up,unworn,1,3,2.5
19.1,Layer 2 Up,unworn,1,3,2.5
17.9,Layer 2 Up,unworn,1,3,2.5
21.0,Layer 2 Up,unworn,1,3,2.5
21.9,Layer 2 Up,unworn,1,3,2.5
20.3,Layer 2 Up,unworn,1,3,2.5
20.1,Layer 2 Up,unworn,1,3,2.5
14.9,Layer 2 Up,unworn,1,3,2.5
20.4,Layer 2 Up,unworn,1,3,2.5
19.9,Layer 2 Up,unworn,1,3,2.5
20.4,Layer 2 Up,unworn,1,3,2.5
14.7,Layer 2 Up,unworn,1,3,2.5
24.9,Layer 2 Up,unworn,1,3,2.5
14.5,Layer 2 Up,unworn,1,3,2.5
22.6,Layer 2 Up,unworn,1,3,2.5
25.0,Layer 2 Up,unworn,1,3,2.5
14.5,Layer 2 Up,unworn,1,3,2.5
17.7,Layer 2 Up,unworn,1,3,2.5
24.3,Layer 2 Up,unworn,1,3,2.5
14.0,Layer 2 Up,unworn,1,3,2.5
18.5,Layer 2 Up,unworn,1,3,2.5
23.5,Layer 2 Up,unworn,1,3,2.5
18.0,Layer 2 Up,unworn,1,3,2.5
12.0,Layer 2 Up,unworn,1,3,2.5
27.5,Layer 2 Up,unworn,1,3,2.5
23.2,Layer 2 Up,unworn,1,3,2.5
16.3,Layer 2 Up,unworn,1,3,2.5
22.2,Layer 2 Up,unworn,1,3,2.5
16.0,Layer 2 Up,unworn,1,3,2.5
0.947,Layer 2 Up,unworn,1,3,2.5
0.0462,Layer 2 Up,unworn,1,3,2.5
0.345,Layer 2 Up,unworn,1,3,2.5
0.196,Layer 2 Up,unworn,1,3,2.5
0.496,Layer 2 Up,unworn,1,3,2.5
0.0461,Layer 2 Up,unworn,1,3,2.5
0.496,Layer 2 Up,unworn,1,3,2.5
-0.255,Layer 2 Up,unworn,1,3,2.5
1.54,Layer 2 Up,unworn,1,3,2.5
0.0461,Layer 2 Up,unworn,1,3,2.5
0.0462,Layer 2 Up,unworn,1,3,2.5
21.9,Layer 2 Up,unworn,1,3,2.5
17.6,Layer 2 Up,unworn,1,3,2.5
20.4,Layer 2 Up,unworn,1,3,2.5
26.2,Layer 2 Up,unworn,1,3,2.5
16.9,Layer 2 Up,unworn,1,3,2.5
24.3,Layer 2 Up,unworn,1,3,2.5
23.0,Layer 2 Up,unworn,1,3,2.5
15.9,Layer 2 Up,unworn,1,3,2.5
26.3,Layer 2 Up,unworn,1,3,2.5
16.0,Layer 2 Up,unworn,1,3,2.5
20.8,Layer 2 Up,unworn,1,3,2.5
23.0,Layer 2 Up,unworn,1,3,2.5
15.3,Layer 2 Up,unworn,1,3,2.5
16.6,Layer 2 Up,unworn,1,3,2.5
27.2,Layer 2 Up,unworn,1,3,2.5
22.4,Layer 2 Up,unworn,1,3,2.5
18.4,Layer 2 Up,unworn,1,3,2.5
25.1,Layer 2 Up,unworn,1,3,2.5
19.3,Layer 2 Up,unworn,1,3,2.5
21.3,Layer 2 Up,unworn,1,3,2.5
24.5,Layer 2 Up,unworn,1,3,2.5
23.4,Layer 2 Up,unworn,1,3,2.5
15.9,Layer 2 Up,unworn,1,3,2.5
17.3,Layer 2 Up,unworn,1,3,2.5
26.5,Layer 2 Up,unworn,1,3,2.5
15.2,Layer 2 Up,unworn,1,3,2.5
14.9,Layer 2 Up,unworn,1,3,2.5
18.8,Layer 2 Up,unworn,1,3,2.5
18.1,Layer 2 Up,unworn,1,3,2.5
18.1,Layer 2 Up,unworn,1,3,2.5
20.2,Layer 2 Up,unworn,1,3,2.5
21.2,Layer 2 Up,unworn,1,3,2.5
17.6,Layer 2 Up,unworn,1,3,2.5
20.4,Layer 2 Up,unworn,1,3,2.5
22.8,Layer 2 Up,unworn,1,3,2.5
14.3,Layer 2 Up,unworn,1,3,2.5
24.2,Layer 2 Up,unworn,1,3,2.5
26.2,Layer 2 Up,unworn,1,3,2.5
20.0,Layer 2 Up,unworn,1,3,2.5
17.1,Layer 2 Up,unworn,1,3,2.5
15.8,Layer 2 Up,unworn,1,3,2.5
20.2,Layer 2 Up,unworn,1,3,2.5
22.7,Layer 2 Up,unworn,1,3,2.5
15.1,Layer 2 Up,unworn,1,3,2.5
20.1,Layer 2 Up,unworn,1,3,2.5
22.7,Layer 2 Up,unworn,1,3,2.5
21.0,Layer 2 Up,unworn,1,3,2.5
24.7,Layer 2 Up,unworn,1,3,2.5
27.0,Layer 2 Up,unworn,1,3,2.5
19.1,Layer 2 Up,unworn,1,3,2.5
27.8,Layer 2 Up,unworn,1,3,2.5
22.0,Layer 2 Up,unworn,1,3,2.5
21.8,Layer 2 Up,unworn,1,3,2.5
22.5,Layer 2 Up,unworn,1,3,2.5
26.6,Layer 2 Up,unworn,1,3,2.5
17.3,Layer 2 Up,unworn,1,3,2.5
22.6,Layer 2 Up,unworn,1,3,2.5
17.2,Layer 2 Up,unworn,1,3,2.5
15.4,Layer 2 Up,unworn,1,3,2.5
19.6,Layer 2 Up,unworn,1,3,2.5
22.6,Layer 2 Up,unworn,1,3,2.5
22.3,Layer 2 Up,unworn,1,3,2.5
21.1,Layer 2 Up,unworn,1,3,2.5
18.9,Layer 2 Up,unworn,1,3,2.5
19.1,Layer 2 Up,unworn,1,3,2.5
25.9,Layer 2 Up,unworn,1,3,2.5
20.2,Layer 2 Up,unworn,1,3,2.5
25.1,Layer 2 Up,unworn,1,3,2.5
20.0,Layer 2 Up,unworn,1,3,2.5
14.8,Layer 2 Up,unworn,1,3,2.5
26.5,Layer 2 Up,unworn,1,3,2.5
22.6,Layer 2 Up,unworn,1,3,2.5
17.5,Layer 2 Up,unworn,1,3,2.5
25.0,Layer 2 Up,unworn,1,3,2.5
17.8,Layer 2 Up,unworn,1,3,2.5
20.8,Layer 2 Up,unworn,1,3,2.5
22.7,Layer 2 Up,unworn,1,3,2.5
23.1,Layer 2 Up,unworn,1,3,2.5
17.5,Layer 2 Up,unworn,1,3,2.5
21.5,Layer 2 Up,unworn,1,3,2.5
0.371,Layer 2 Up,unworn,1,3,2.5
0.125,Layer 2 Up,unworn,1,3,2.5
0.0716,Layer 2 Up,unworn,1,3,2.5
1.25,Layer 2 Up,unworn,1,3,2.5
-0.0515,Layer 2 Up,unworn,1,3,2.5
0.248,Layer 2 Up,unworn,1,3,2.5
0.846,Layer 2 Up,unworn,1,3,2.5
0.248,Layer 2 Up,unworn,1,3,2.5
0.424,Layer 2 Up,unworn,1,3,2.5
0.424,Layer 2 Up,unworn,1,3,2.5
22.2,Layer 2 Up,unworn,1,3,2.5
25.3,Layer 2 Up,unworn,1,3,2.5
14.4,Layer 2 Up,unworn,1,3,2.5
18.5,Layer 2 Up,unworn,1,3,2.5
17.7,Layer 2 Up,unworn,1,3,2.5
21.5,Layer 2 Up,unworn,1,3,2.5
20.7,Layer 2 Up,unworn,1,3,2.5
25.5,Layer 2 Up,unworn,1,3,2.5
17.8,Layer 2 Up,unworn,1,3,2.5
14.4,Layer 2 Up,unworn,1,3,2.5
22.2,Layer 2 Up,unworn,1,3,2.5
20.8,Layer 2 Up,unworn,1,3,2.5
17.6,Layer 2 Up,unworn,1,3,2.5
26.1,Layer 2 Up,unworn,1,3,2.5
23.1,Layer 2 Up,unworn,1,3,2.5
21.5,Layer 2 Up,unworn,1,3,2.5
23.5,Layer 2 Up,unworn,1,3,2.5
18.0,Layer 2 Down,unworn,1,3,2.5
23.6,Layer 2 Down,unworn,1,3,2.5
19.3,Layer 2 Down,unworn,1,3,2.5
24.4,Layer 2 Down,unworn,1,3,2.5
20.7,Layer 2 Down,unworn,1,3,2.5
17.8,Layer 2 Down,unworn,1,3,2.5
25.3,Layer 2 Down,unworn,1,3,2.5
19.0,Layer 2 Down,unworn,1,3,2.5
19.1,Layer 2 Down,unworn,1,3,2.5
16.7,Layer 2 Down,unworn,1,3,2.5
17.9,Layer 2 Down,unworn,1,3,2.5
13.5,Layer 2 Down,unworn,1,3,2.5
22.3,Layer 2 Down,unworn,1,3,2.5
19.4,Layer 2 Down,unworn,1,3,2.5
19.6,Layer 2 Down,unworn,1,3,2.5
19.9,Layer 2 Down,unworn,1,3,2.5
21.3,Layer 2 Down,unworn,1,3,2.5
23.4,Layer 2 Down,unworn,1,3,2.5
20.7,Layer 2 Down,unworn,1,3,2.5
20.8,Layer 2 Down,unworn,1,3,2.5
15.2,Layer 2 Down,unworn,1,3,2.5
23.0,Layer 2 Down,unworn,1,3,2.5
15.3,Layer 2 Down,unworn,1,3,2.5
17.4,Layer 2 Down,unworn,1,3,2.5
20.8,Layer 2 Down,unworn,1,3,2.5
13.6,Layer 2 Down,unworn,1,3,2.5
21.4,Layer 2 Down,unworn,1,3,2.5
17.9,Layer 2 Down,unworn,1,3,2.5
15.7,Layer 2 Down,unworn,1,3,2.5
16.6,Layer 2 Down,unworn,1,3,2.5
18.5,Layer 2 Down,unworn,1,3,2.5
12.8,Layer 2 Down,unworn,1,3,2.5
17.3,Layer 2 Down,unworn,1,3,2.5
24.8,Layer 2 Down,unworn,1,3,2.5
13.7,Layer 2 Down,unworn,1,3,2.5
20.5,Layer 2 Down,unworn,1,3,2.5
24.5,Layer 2 Down,unworn,1,3,2.5
16.5,Layer 2 Down,unworn,1,3,2.5
19.4,Layer 2 Down,unworn,1,3,2.5
25.9,Layer 2 Down,unworn,1,3,2.5
15.6,Layer 2 Down,unworn,1,3,2.5
21.2,Layer 2 Down,unworn,1,3,2.5
21.6,Layer 2 Down,unworn,1,3,2.5
22.3,Layer 2 Down,unworn,1,3,2.5
24.3,Layer 2 Down,unworn,1,3,2.5
18.3,Layer 2 Down,unworn,1,3,2.5
23.6,Layer 2 Down,unworn,1,3,2.5
19.9,Layer 2 Down,unworn,1,3,2.5
18.7,Layer 2 Down,unworn,1,3,2.5
21.5,Layer 2 Down,unworn,1,3,2.5
20.7,Layer 2 Down,unworn,1,3,2.5
25.9,Layer 2 Down,unworn,1,3,2.5
22.3,Layer 2 Down,unworn,1,3,2.5
24.8,Layer 2 Down,unworn,1,3,2.5
16.6,Layer 2 Down,unworn,1,3,2.5
22.2,Layer 2 Down,unworn,1,3,2.5
18.0,Layer 2 Down,unworn,1,3,2.5
15.9,Layer 2 Down,unworn,1,3,2.5
18.8,Layer 2 Down,unworn,1,3,2.5
18.6,Layer 2 Down,unworn,1,3,2.5
14.5,Layer 2 Down,unworn,1,3,2.5
23.5,Layer 2 Down,unworn,1,3,2.5
17.5,Layer 2 Down,unworn,1,3,2.5
26.1,Layer 2 Down,unworn,1,3,2.5
20.5,Layer 2 Down,unworn,1,3,2.5
23.4,Layer 2 Down,unworn,1,3,2.5
19.6,Layer 2 Down,unworn,1,3,2.5
17.8,Layer 2 Down,unworn,1,3,2.5
23.2,Layer 2 Down,unworn,1,3,2.5
17.9,Layer 2 Down,unworn,1,3,2.5
18.1,Layer 2 Down,unworn,1,3,2.5
17.4,Layer 2 Down,unworn,1,3,2.5
22.1,Layer 2 Down,unworn,1,3,2.5
0.347,Layer 2 Down,unworn,1,3,2.5
1.1,Layer 2 Down,unworn,1,3,2.5
0.196,Layer 2 Down,unworn,1,3,2.5
0.196,Layer 2 Down,unworn,1,3,2.5
-0.255,Layer 2 Down,unworn,1,3,2.5
0.947,Layer 2 Down,unworn,1,3,2.5
0.0462,Layer 2 Down,unworn,1,3,2.5
0.0462,Layer 2 Down,unworn,1,3,2.5
0.345,Layer 2 Down,unworn,1,3,2.5
6.65,Layer 2 Down,unworn,1,3,2.5
18.8,Layer 2 Down,unworn,1,3,2.5
22.6,Layer 2 Down,unworn,1,3,2.5
18.9,Layer 2 Down,unworn,1,3,2.5
12.2,Layer 2 Down,unworn,1,3,2.5
25.7,Layer 2 Down,unworn,1,3,2.5
20.3,Layer 2 Down,unworn,1,3,2.5
18.8,Layer 2 Down,unworn,1,3,2.5
26.0,Layer 2 Down,unworn,1,3,2.5
18.7,Layer 2 Down,unworn,1,3,2.5
19.1,Layer 2 Down,unworn,1,3,2.5
24.7,Layer 2 Down,unworn,1,3,2.5
18.0,Layer 2 Down,unworn,1,3,2.5
18.3,Layer 2 Down,unworn,1,3,2.5
18.6,Layer 2 Down,unworn,1,3,2.5
20.6,Layer 2 Down,unworn,1,3,2.5
22.9,Layer 2 Down,unworn,1,3,2.5
18.6,Layer 2 Down,unworn,1,3,2.5
19.8,Layer 2 Down,unworn,1,3,2.5
14.1,Layer 2 Down,unworn,1,3,2.5
17.9,Layer 2 Down,unworn,1,3,2.5
16.4,Layer 2 Down,unworn,1,3,2.5
15.0,Layer 2 Down,unworn,1,3,2.5
17.5,Layer 2 Down,unworn,1,3,2.5
19.0,Layer 2 Down,unworn,1,3,2.5
17.6,Layer 2 Down,unworn,1,3,2.5
18.2,Layer 2 Down,unworn,1,3,2.5
19.1,Layer 2 Down,unworn,1,3,2.5
20.5,Layer 2 Down,unworn,1,3,2.5
25.9,Layer 2 Down,unworn,1,3,2.5
23.9,Layer 2 Down,unworn,1,3,2.5
20.5,Layer 2 Down,unworn,1,3,2.5
24.9,Layer 2 Down,unworn,1,3,2.5
24.3,Layer 2 Down,unworn,1,3,2.5
14.8,Layer 2 Down,unworn,1,3,2.5
24.1,Layer 2 Down,unworn,1,3,2.5
22.3,Layer 2 Down,unworn,1,3,2.5
23.9,Layer 2 Down,unworn,1,3,2.5
19.6,Layer 2 Down,unworn,1,3,2.5
19.5,Layer 2 Down,unworn,1,3,2.5
16.0,Layer 2 Down,unworn,1,3,2.5
15.3,Layer 2 Down,unworn,1,3,2.5
15.9,Layer 2 Down,unworn,1,3,2.5
15.8,Layer 2 Down,unworn,1,3,2.5
13.7,Layer 2 Down,unworn,1,3,2.5
16.3,Layer 2 Down,unworn,1,3,2.5
19.8,Layer 2 Down,unworn,1,3,2.5
16.3,Layer 2 Down,unworn,1,3,2.5
13.8,Layer 2 Down,unworn,1,3,2.5
23.9,Layer 2 Down,unworn,1,3,2.5
19.6,Layer 2 Down,unworn,1,3,2.5
14.5,Layer 2 Down,unworn,1,3,2.5
25.4,Layer 2 Down,unworn,1,3,2.5
19.0,Layer 2 Down,unworn,1,3,2.5
21.7,Layer 2 Down,unworn,1,3,2.5
21.3,Layer 2 Down,unworn,1,3,2.5
18.3,Layer 2 Down,unworn,1,3,2.5
16.5,Layer 2 Down,unworn,1,3,2.5
19.4,Layer 2 Down,unworn,1,3,2.5
25.8,Layer 2 Down,unworn,1,3,2.5
19.3,Layer 2 Down,unworn,1,3,2.5
15.9,Layer 2 Down,unworn,1,3,2.5
24.6,Layer 2 Down,unworn,1,3,2.5
16.5,Layer 2 Down,unworn,1,3,2.5
21.9,Layer 2 Down,unworn,1,3,2.5
22.8,Layer 2 Down,unworn,1,3,2.5
17.0,Layer 2 Down,unworn,1,3,2.5
19.3,Layer 2 Down,unworn,1,3,2.5
18.6,Layer 2 Down,unworn,1,3,2.5
25.0,Layer 2 Down,unworn,1,3,2.5
21.1,Layer 2 Down,unworn,1,3,2.5
26.4,Layer 2 Down,unworn,1,3,2.5
22.9,Layer 2 Down,unworn,1,3,2.5
16.7,Layer 2 Down,unworn,1,3,2.5
21.6,Layer 2 Down,unworn,1,3,2.5
14.7,Layer 2 Down,unworn,1,3,2.5
17.7,Layer 2 Down,unworn,1,3,2.5
19.3,Layer 2 Down,unworn,1,3,2.5
18.6,Layer 2 Down,unworn,1,3,2.5
14.5,Layer 2 Down,unworn,1,3,2.5
18.7,Layer 2 Down,unworn,1,3,2.5
20.4,Layer 2 Down,unworn,1,3,2.5
21.0,Layer 2 Down,unworn,1,3,2.5
20.7,Layer 2 Down,unworn,1,3,2.5
13.5,Layer 2 Down,unworn,1,3,2.5
21.0,Layer 2 Down,unworn,1,3,2.5
22.2,Layer 2 Down,unworn,1,3,2.5
18.6,Layer 2 Down,unworn,1,3,2.5
27.9,Layer 2 Down,unworn,1,3,2.5
26.3,Layer 2 Down,unworn,1,3,2.5
17.2,Layer 2 Down,unworn,1,3,2.5
23.4,Layer 2 Down,unworn,1,3,2.5
18.7,Layer 2 Down,unworn,1,3,2.5
13.8,Layer 2 Down,unworn,1,3,2.5
24.8,Layer 2 Down,unworn,1,3,2.5
15.3,Layer 2 Down,unworn,1,3,2.5
23.1,Layer 2 Down,unworn,1,3,2.5
21.9,Layer 2 Down,unworn,1,3,2.5
16.0,Layer 2 Down,unworn,1,3,2.5
17.8,Layer 2 Down,unworn,1,3,2.5
17.5,Layer 2 Down,unworn,1,3,2.5
19.4,Layer 2 Down,unworn,1,3,2.5
21.4,Layer 2 Down,unworn,1,3,2.5
21.5,Layer 2 Down,unworn,1,3,2.5
16.9,Layer 2 Down,unworn,1,3,2.5
21.1,Layer 2 Down,unworn,1,3,2.5
27.8,Layer 2 Down,unworn,1,3,2.5
16.6,Layer 2 Down,unworn,1,3,2.5
20.5,Layer 2 Down,unworn,1,3,2.5
20.1,Layer 2 Down,unworn,1,3,2.5
12.7,Layer 2 Down,unworn,1,3,2.5
20.1,Layer 2 Down,unworn,1,3,2.5
23.7,Layer 2 Down,unworn,1,3,2.5
17.1,Layer 2 Down,unworn,1,3,2.5
21.0,Layer 2 Down,unworn,1,3,2.5
16.1,Layer 2 Down,unworn,1,3,2.5
17.2,Layer 2 Down,unworn,1,3,2.5
19.8,Layer 2 Down,unworn,1,3,2.5
21.3,Layer 2 Down,unworn,1,3,2.5
23.9,Layer 2 Down,unworn,1,3,2.5
17.4,Layer 2 Down,unworn,1,3,2.5
22.6,Layer 2 Down,unworn,1,3,2.5
20.0,Layer 2 Down,unworn,1,3,2.5
14.3,Layer 2 Down,unworn,1,3,2.5
24.3,Layer 2 Down,unworn,1,3,2.5
14.2,Layer 2 Down,unworn,1,3,2.5
22.6,Layer 2 Down,unworn,1,3,2.5
24.7,Layer 2 Down,unworn,1,3,2.5
14.9,Layer 2 Down,unworn,1,3,2.5
19.3,Layer 2 Down,unworn,1,3,2.5
23.8,Layer 2 Down,unworn,1,3,2.5
20.4,Layer 2 Down,unworn,1,3,2.5
20.6,Layer 2 Down,unworn,1,3,2.5
20.0,Layer 2 Down,unworn,1,3,2.5
23.5,Layer 2 Down,unworn,1,3,2.5
23.9,Layer 2 Down,unworn,1,3,2.5
18.2,Layer 2 Down,unworn,1,3,2.5
20.4,Layer 2 Down,unworn,1,3,2.5
15.7,Layer 2 Down,unworn,1,3,2.5
22.8,Layer 2 Down,unworn,1,3,2.5
25.0,Layer 2 Down,unworn,1,3,2.5
22.0,Layer 2 Down,unworn,1,3,2.5
22.8,Layer 2 Down,unworn,1,3,2.5
18.9,Layer 2 Down,unworn,1,3,2.5
21.4,Layer 2 Down,unworn,1,3,2.5
28.3,Layer 2 Down,unworn,1,3,2.5
17.2,Layer 2 Down,unworn,1,3,2.5
22.8,Layer 2 Down,unworn,1,3,2.5
20.3,Layer 2 Down,unworn,1,3,2.5
12.8,Layer 2 Down,unworn,1,3,2.5
27.5,Layer 2 Down,unworn,1,3,2.5
23.6,Layer 2 Down,unworn,1,3,2.5
22.3,Layer 2 Down,unworn,1,3,2.5
12.9,Layer 2 Down,unworn,1,3,2.5
25.9,Layer 2 Down,unworn,1,3,2.5
19.3,Layer 2 Down,unworn,1,3,2.5
12.7,Layer 2 Down,unworn,1,3,2.5
26.2,Layer 2 Down,unworn,1,3,2.5
17.7,Layer 2 Down,unworn,1,3,2.5
18.2,Layer 2 Down,unworn,1,3,2.5
21.7,Layer 2 Down,unworn,1,3,2.5
17.4,Layer 2 Down,unworn,1,3,2.5
25.8,Layer 2 Down,unworn,1,3,2.5
21.4,Layer 2 Down,unworn,1,3,2.5
11.5,Layer 2 Down,unworn,1,3,2.5
27.9,Layer 2 Down,unworn,1,3,2.5
22.1,Layer 2 Down,unworn,1,3,2.5
18.0,Layer 2 Down,unworn,1,3,2.5
28.8,Layer 2 Down,unworn,1,3,2.5
16.8,Layer 2 Down,unworn,1,3,2.5
18.8,Layer 2 Down,unworn,1,3,2.5
19.2,Layer 3 Up,unworn,1,3,2.5
24.5,Layer 3 Up,unworn,1,3,2.5
16.9,Layer 3 Up,unworn,1,3,2.5
21.8,Layer 3 Up,unworn,1,3,2.5
22.4,Layer 3 Up,unworn,1,3,2.5
13.0,Layer 3 Up,unworn,1,3,2.5
24.1,Layer 3 Up,unworn,1,3,2.5
22.9,Layer 3 Up,unworn,1,3,2.5
13.6,Layer 3 Up,unworn,1,3,2.5
17.9,Layer 3 Up,unworn,1,3,2.5
18.7,Layer 3 Up,unworn,1,3,2.5
21.0,Layer 3 Up,unworn,1,3,2.5
13.7,Layer 3 Up,unworn,1,3,2.5
25.5,Layer 3 Up,unworn,1,3,2.5
18.4,Layer 3 Up,unworn,1,3,2.5
15.6,Layer 3 Up,unworn,1,3,2.5
22.1,Layer 3 Up,unworn,1,3,2.5
21.7,Layer 3 Up,unworn,1,3,2.5
18.2,Layer 3 Up,unworn,1,3,2.5
25.5,Layer 3 Up,unworn,1,3,2.5
19.6,Layer 3 Up,unworn,1,3,2.5
24.1,Layer 3 Up,unworn,1,3,2.5
22.6,Layer 3 Up,unworn,1,3,2.5
24.3,Layer 3 Up,unworn,1,3,2.5
27.6,Layer 3 Up,unworn,1,3,2.5
19.3,Layer 3 Up,unworn,1,3,2.5
14.4,Layer 3 Up,unworn,1,3,2.5
22.9,Layer 3 Up,unworn,1,3,2.5
21.9,Layer 3 Up,unworn,1,3,2.5
26.7,Layer 3 Up,unworn,1,3,2.5
17.2,Layer 3 Up,unworn,1,3,2.5
26.9,Layer 3 Up,unworn,1,3,2.5
22.3,Layer 3 Up,unworn,1,3,2.5
25.2,Layer 3 Up,unworn,1,3,2.5
20.6,Layer 3 Up,unworn,1,3,2.5
15.5,Layer 3 Up,unworn,1,3,2.5
27.1,Layer 3 Up,unworn,1,3,2.5
20.9,Layer 3 Up,unworn,1,3,2.5
19.7,Layer 3 Up,unworn,1,3,2.5
27.0,Layer 3 Up,unworn,1,3,2.5
16.1,Layer 3 Up,unworn,1,3,2.5
18.7,Layer 3 Up,unworn,1,3,2.5
23.1,Layer 3 Up,unworn,1,3,2.5
18.9,Layer 3 Up,unworn,1,3,2.5
17.6,Layer 3 Up,unworn,1,3,2.5
18.8,Layer 3 Up,unworn,1,3,2.5
17.1,Layer 3 Up,unworn,1,3,2.5
20.8,Layer 3 Up,unworn,1,3,2.5
19.9,Layer 3 Up,unworn,1,3,2.5
23.6,Layer 3 Up,unworn,1,3,2.5
23.1,Layer 3 Up,unworn,1,3,2.5
26.0,Layer 3 Up,unworn,1,3,2.5
30.3,Layer 3 Up,unworn,1,3,2.5
20.8,Layer 3 Up,unworn,1,3,2.5
18.5,Layer 3 Up,unworn,1,3,2.5
29.0,Layer 3 Up,unworn,1,3,2.5
25.8,Layer 3 Up,unworn,1,3,2.5
15.0,Layer 3 Up,unworn,1,3,2.5
26.3,Layer 3 Up,unworn,1,3,2.5
23.4,Layer 3 Up,unworn,1,3,2.5
16.5,Layer 3 Up,unworn,1,3,2.5
24.5,Layer 3 Up,unworn,1,3,2.5
21.7,Layer 3 Up,unworn,1,3,2.5
14.6,Layer 3 Up,unworn,1,3,2.5
25.8,Layer 3 Up,unworn,1,3,2.5
17.2,Layer 3 Up,unworn,1,3,2.5
22.7,Layer 3 Up,unworn,1,3,2.5
26.0,Layer 3 Up,unworn,1,3,2.5
15.6,Layer 3 Up,unworn,1,3,2.5
18.1,Layer 3 Up,unworn,1,3,2.5
20.0,Layer 3 Up,unworn,1,3,2.5
19.7,Layer 3 Up,unworn,1,3,2.5
25.9,Layer 3 Up,unworn,1,3,2.5
18.1,Layer 3 Up,unworn,1,3,2.5
14.6,Layer 3 Up,unworn,1,3,2.5
18.0,Layer 3 Up,unworn,1,3,2.5
24.8,Layer 3 Up,unworn,1,3,2.5
19.1,Layer 3 Up,unworn,1,3,2.5
23.2,Layer 3 Up,unworn,1,3,2.5
21.4,Layer 3 Up,unworn,1,3,2.5
18.0,Layer 3 Up,unworn,1,3,2.5
0.646,Layer 3 Up,unworn,1,3,2.5
0.0462,Layer 3 Up,unworn,1,3,2.5
0.196,Layer 3 Up,unworn,1,3,2.5
0.496,Layer 3 Up,unworn,1,3,2.5
0.796,Layer 3 Up,unworn,1,3,2.5
0.947,Layer 3 Up,unworn,1,3,2.5
-0.705,Layer 3 Up,unworn,1,3,2.5
0.345,Layer 3 Up,unworn,1,3,2.5
0.496,Layer 3 Up,unworn,1,3,2.5
0.347,Layer 3 Up,unworn,1,3,2.5
25.7,Layer 3 Up,unworn,1,3,2.5
22.1,Layer 3 Up,unworn,1,3,2.5
21.5,Layer 3 Up,unworn,1,3,2.5
24.4,Layer 3 Up,unworn,1,3,2.5
25.1,Layer 3 Up,unworn,1,3,2.5
16.4,Layer 3 Up,unworn,1,3,2.5
17.4,Layer 3 Up,unworn,1,3,2.5
22.9,Layer 3 Up,unworn,1,3,2.5
22.9,Layer 3 Up,unworn,1,3,2.5
19.2,Layer 3 Up,unworn,1,3,2.5
14.7,Layer 3 Up,unworn,1,3,2.5
20.2,Layer 3 Up,unworn,1,3,2.5
21.9,Layer 3 Up,unworn,1,3,2.5
17.1,Layer 3 Up,unworn,1,3,2.5
19.5,Layer 3 Up,unworn,1,3,2.5
16.1,Layer 3 Up,unworn,1,3,2.5
19.2,Layer 3 Up,unworn,1,3,2.5
21.4,Layer 3 Up,unworn,1,3,2.5
15.1,Layer 3 Up,unworn,1,3,2.5
20.5,Layer 3 Up,unworn,1,3,2.5
23.3,Layer 3 Up,unworn,1,3,2.5
18.3,Layer 3 Up,unworn,1,3,2.5
19.9,Layer 3 Up,unworn,1,3,2.5
21.0,Layer 3 Up,unworn,1,3,2.5
25.5,Layer 3 Up,unworn,1,3,2.5
23.2,Layer 3 Up,unworn,1,3,2.5
18.7,Layer 3 Up,unworn,1,3,2.5
21.4,Layer 3 Up,unworn,1,3,2.5
16.0,Layer 3 Up,unworn,1,3,2.5
19.9,Layer 3 Up,unworn,1,3,2.5
20.0,Layer 3 Up,unworn,1,3,2.5
21.4,Layer 3 Up,unworn,1,3,2.5
23.8,Layer 3 Up,unworn,1,3,2.5
18.8,Layer 3 Up,unworn,1,3,2.5
22.9,Layer 3 Up,unworn,1,3,2.5
21.1,Layer 3 Up,unworn,1,3,2.5
20.8,Layer 3 Up,unworn,1,3,2.5
19.7,Layer 3 Up,unworn,1,3,2.5
21.1,Layer 3 Up,unworn,1,3,2.5
25.9,Layer 3 Up,unworn,1,3,2.5
0.347,Layer 3 Up,unworn,1,3,2.5
0.197,Layer 3 Up,unworn,1,3,2.5
-0.255,Layer 3 Up,unworn,1,3,2.5
0.347,Layer 3 Up,unworn,1,3,2.5
0.0462,Layer 3 Up,unworn,1,3,2.5
0.947,Layer 3 Up,unworn,1,3,2.5
-0.103,Layer 3 Up,unworn,1,3,2.5
0.497,Layer 3 Up,unworn,1,3,2.5
0.345,Layer 3 Up,unworn,1,3,2.5
0.797,Layer 3 Up,unworn,1,3,2.5
17.5,Layer 3 Up,unworn,1,3,2.5
18.4,Layer 3 Up,unworn,1,3,2.5
19.1,Layer 3 Up,unworn,1,3,2.5
25.0,Layer 3 Up,unworn,1,3,2.5
18.5,Layer 3 Up,unworn,1,3,2.5
20.4,Layer 3 Up,unworn,1,3,2.5
24.0,Layer 3 Up,unworn,1,3,2.5
8.78,Layer 3 Up,unworn,1,3,2.5
25.1,Layer 3 Up,unworn,1,3,2.5
18.3,Layer 3 Up,unworn,1,3,2.5
21.9,Layer 3 Up,unworn,1,3,2.5
16.9,Layer 3 Up,unworn,1,3,2.5
18.9,Layer 3 Up,unworn,1,3,2.5
21.4,Layer 3 Up,unworn,1,3,2.5
26.1,Layer 3 Up,unworn,1,3,2.5
